FID,ID,DateTime,Latitude,Longitude,site,penguin_id,track_id,GEOM
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.153,153,2015-12-19T12:17:00,-43.1592,147.4267,Boronia_Beach,bor_1,bor_1,POINT (147.426712 -43.15921)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.154,154,2015-12-19T12:20:00,-43.16,147.4282,Boronia_Beach,bor_1,bor_1,POINT (147.428238 -43.159962)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.155,155,2015-12-19T12:25:00,-43.1604,147.4298,Boronia_Beach,bor_1,bor_1,POINT (147.429779 -43.160385)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.156,156,2015-12-19T12:28:00,-43.1612,147.4304,Boronia_Beach,bor_1,bor_1,POINT (147.430359 -43.161194)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.157,157,2015-12-19T12:31:00,-43.1606,147.4315,Boronia_Beach,bor_1,bor_1,POINT (147.431534 -43.160622)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.158,158,2015-12-19T12:33:00,-43.1599,147.4322,Boronia_Beach,bor_1,bor_1,POINT (147.432159 -43.159851)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.159,159,2015-12-19T12:34:00,-43.1593,147.432,Boronia_Beach,bor_1,bor_1,POINT (147.431992 -43.159283)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.160,160,2015-12-19T12:38:00,-43.1583,147.4322,Boronia_Beach,bor_1,bor_1,POINT (147.43222 -43.158264)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.161,161,2015-12-19T12:42:00,-43.1569,147.4329,Boronia_Beach,bor_1,bor_1,POINT (147.432892 -43.156906)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.162,162,2015-12-19T12:44:00,-43.1568,147.4339,Boronia_Beach,bor_1,bor_1,POINT (147.433899 -43.156757)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.163,163,2015-12-19T13:12:00,-43.1513,147.4332,Boronia_Beach,bor_1,bor_1,POINT (147.433182 -43.151276)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.164,164,2015-12-19T13:16:00,-43.1508,147.4337,Boronia_Beach,bor_1,bor_1,POINT (147.43367 -43.150826)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.165,165,2015-12-19T13:17:00,-43.1505,147.4337,Boronia_Beach,bor_1,bor_1,POINT (147.433716 -43.150497)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.166,166,2015-12-19T13:19:00,-43.1503,147.4346,Boronia_Beach,bor_1,bor_1,POINT (147.434631 -43.15028)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.167,167,2015-12-19T13:20:00,-43.1501,147.4352,Boronia_Beach,bor_1,bor_1,POINT (147.435165 -43.150108)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.168,168,2015-12-19T13:22:00,-43.1496,147.4352,Boronia_Beach,bor_1,bor_1,POINT (147.435181 -43.149597)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.169,169,2015-12-19T13:25:00,-43.1493,147.435,Boronia_Beach,bor_1,bor_1,POINT (147.435013 -43.149315)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.170,170,2015-12-19T13:32:00,-43.1504,147.4355,Boronia_Beach,bor_1,bor_1,POINT (147.435455 -43.150391)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.171,171,2015-12-19T13:33:00,-43.1508,147.4355,Boronia_Beach,bor_1,bor_1,POINT (147.435516 -43.150784)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.172,172,2015-12-19T13:42:00,-43.1506,147.4371,Boronia_Beach,bor_1,bor_1,POINT (147.437119 -43.150555)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.173,173,2015-12-19T13:45:00,-43.1511,147.4363,Boronia_Beach,bor_1,bor_1,POINT (147.43634 -43.151058)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.174,174,2015-12-19T13:50:00,-43.1514,147.4363,Boronia_Beach,bor_1,bor_1,POINT (147.436264 -43.151382)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.175,175,2015-12-19T13:51:00,-43.1519,147.436,Boronia_Beach,bor_1,bor_1,POINT (147.435974 -43.151913)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.176,176,2015-12-19T13:53:00,-43.152,147.4353,Boronia_Beach,bor_1,bor_1,POINT (147.435287 -43.151951)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.177,177,2015-12-19T13:56:00,-43.1518,147.433,Boronia_Beach,bor_1,bor_1,POINT (147.432983 -43.151814)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.178,178,2015-12-19T13:59:00,-43.1516,147.4333,Boronia_Beach,bor_1,bor_1,POINT (147.43335 -43.15163)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.179,179,2015-12-19T14:02:00,-43.1517,147.4337,Boronia_Beach,bor_1,bor_1,POINT (147.433731 -43.151733)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.180,180,2015-12-19T14:06:00,-43.152,147.4341,Boronia_Beach,bor_1,bor_1,POINT (147.434097 -43.151997)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.181,181,2015-12-19T14:07:00,-43.1523,147.4348,Boronia_Beach,bor_1,bor_1,POINT (147.43483 -43.152328)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.182,182,2015-12-19T14:09:00,-43.1529,147.4357,Boronia_Beach,bor_1,bor_1,POINT (147.435745 -43.152878)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.183,183,2015-12-19T14:10:00,-43.1526,147.4364,Boronia_Beach,bor_1,bor_1,POINT (147.436417 -43.152641)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.184,184,2015-12-19T14:12:00,-43.1518,147.4373,Boronia_Beach,bor_1,bor_1,POINT (147.437302 -43.151806)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.185,185,2015-12-19T14:14:00,-43.1514,147.4371,Boronia_Beach,bor_1,bor_1,POINT (147.437057 -43.151443)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.186,186,2015-12-19T14:15:00,-43.1503,147.4368,Boronia_Beach,bor_1,bor_1,POINT (147.436768 -43.150288)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.187,187,2015-12-19T14:17:00,-43.1499,147.4358,Boronia_Beach,bor_1,bor_1,POINT (147.435822 -43.149925)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.188,188,2015-12-19T14:19:00,-43.1499,147.4347,Boronia_Beach,bor_1,bor_1,POINT (147.434738 -43.149902)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.189,189,2015-12-19T14:20:00,-43.1502,147.4337,Boronia_Beach,bor_1,bor_1,POINT (147.433685 -43.150234)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.190,190,2015-12-19T14:23:00,-43.1504,147.4324,Boronia_Beach,bor_1,bor_1,POINT (147.432449 -43.150372)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.191,191,2015-12-19T14:25:00,-43.1502,147.4316,Boronia_Beach,bor_1,bor_1,POINT (147.431641 -43.150169)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.192,192,2015-12-19T14:30:00,-43.1511,147.4295,Boronia_Beach,bor_1,bor_1,POINT (147.429535 -43.151123)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.193,193,2015-12-19T14:32:00,-43.1514,147.4288,Boronia_Beach,bor_1,bor_1,POINT (147.428818 -43.15139)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.194,194,2015-12-19T14:35:00,-43.1524,147.4284,Boronia_Beach,bor_1,bor_1,POINT (147.428406 -43.152416)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.195,195,2015-12-19T14:36:00,-43.1525,147.4281,Boronia_Beach,bor_1,bor_1,POINT (147.428055 -43.152515)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.196,196,2015-12-19T14:40:00,-43.1531,147.4261,Boronia_Beach,bor_1,bor_1,POINT (147.426117 -43.153091)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.197,197,2015-12-19T14:41:00,-43.153,147.425,Boronia_Beach,bor_1,bor_1,POINT (147.425018 -43.153027)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.198,198,2015-12-19T14:43:00,-43.153,147.4239,Boronia_Beach,bor_1,bor_1,POINT (147.423889 -43.152962)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.199,199,2015-12-19T14:46:00,-43.1527,147.4225,Boronia_Beach,bor_1,bor_1,POINT (147.422531 -43.152718)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.200,200,2015-12-19T14:50:00,-43.1524,147.423,Boronia_Beach,bor_1,bor_1,POINT (147.422974 -43.152431)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.201,201,2015-12-19T14:55:00,-43.152,147.4224,Boronia_Beach,bor_1,bor_1,POINT (147.422363 -43.152008)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.202,202,2015-12-19T15:47:00,-43.1516,147.4197,Boronia_Beach,bor_1,bor_1,POINT (147.419739 -43.15155)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.203,203,2015-12-19T15:48:00,-43.1516,147.4198,Boronia_Beach,bor_1,bor_1,POINT (147.419754 -43.15155)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.204,204,2015-12-19T15:50:00,-43.1515,147.42,Boronia_Beach,bor_1,bor_1,POINT (147.419968 -43.151516)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.205,205,2015-12-19T15:52:00,-43.1513,147.4196,Boronia_Beach,bor_1,bor_1,POINT (147.419617 -43.151333)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.206,206,2015-12-19T16:05:00,-43.1532,147.4193,Boronia_Beach,bor_1,bor_1,POINT (147.419342 -43.153244)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.207,207,2015-12-19T16:07:00,-43.1538,147.4187,Boronia_Beach,bor_1,bor_1,POINT (147.418716 -43.153782)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.208,208,2015-12-19T16:08:00,-43.1541,147.4179,Boronia_Beach,bor_1,bor_1,POINT (147.417877 -43.154106)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.209,209,2015-12-19T16:15:00,-43.1534,147.4189,Boronia_Beach,bor_1,bor_1,POINT (147.418915 -43.153355)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.210,210,2015-12-19T16:17:00,-43.153,147.4188,Boronia_Beach,bor_1,bor_1,POINT (147.418793 -43.152988)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.211,211,2015-12-19T16:18:00,-43.1525,147.4187,Boronia_Beach,bor_1,bor_1,POINT (147.418701 -43.152542)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.212,212,2015-12-19T16:22:00,-43.1523,147.4189,Boronia_Beach,bor_1,bor_1,POINT (147.41893 -43.152302)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.213,213,2015-12-19T16:27:00,-43.151,147.4178,Boronia_Beach,bor_1,bor_1,POINT (147.41777 -43.151043)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.214,214,2015-12-19T16:29:00,-43.1504,147.4184,Boronia_Beach,bor_1,bor_1,POINT (147.418427 -43.150444)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.215,215,2015-12-19T16:30:00,-43.1508,147.4197,Boronia_Beach,bor_1,bor_1,POINT (147.419662 -43.15081)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.216,216,2015-12-19T16:32:00,-43.1505,147.4198,Boronia_Beach,bor_1,bor_1,POINT (147.4198 -43.150539)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.217,217,2015-12-19T16:37:00,-43.1491,147.4212,Boronia_Beach,bor_1,bor_1,POINT (147.421173 -43.149082)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.218,218,2015-12-19T16:39:00,-43.1494,147.4213,Boronia_Beach,bor_1,bor_1,POINT (147.42128 -43.149368)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.219,219,2015-12-19T16:41:00,-43.1495,147.4212,Boronia_Beach,bor_1,bor_1,POINT (147.421173 -43.14946)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.220,220,2015-12-19T16:42:00,-43.1494,147.4214,Boronia_Beach,bor_1,bor_1,POINT (147.421371 -43.149403)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.221,221,2015-12-19T16:44:00,-43.149,147.422,Boronia_Beach,bor_1,bor_1,POINT (147.421967 -43.148987)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.222,222,2015-12-19T16:48:00,-43.149,147.4212,Boronia_Beach,bor_1,bor_1,POINT (147.421249 -43.148956)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.223,223,2015-12-19T16:50:00,-43.1483,147.4216,Boronia_Beach,bor_1,bor_1,POINT (147.4216 -43.148266)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.224,224,2015-12-19T16:54:00,-43.1477,147.4229,Boronia_Beach,bor_1,bor_1,POINT (147.422867 -43.147694)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.225,225,2015-12-19T16:55:00,-43.1473,147.4233,Boronia_Beach,bor_1,bor_1,POINT (147.423279 -43.147278)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.226,226,2015-12-19T17:03:00,-43.1458,147.4241,Boronia_Beach,bor_1,bor_1,POINT (147.424133 -43.145821)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.227,227,2015-12-19T17:06:00,-43.1444,147.4251,Boronia_Beach,bor_1,bor_1,POINT (147.425095 -43.144436)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.228,228,2015-12-19T17:08:00,-43.1441,147.4249,Boronia_Beach,bor_1,bor_1,POINT (147.424881 -43.144119)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.229,229,2015-12-19T17:10:00,-43.1433,147.4248,Boronia_Beach,bor_1,bor_1,POINT (147.424835 -43.143322)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.230,230,2015-12-19T17:12:00,-43.1425,147.425,Boronia_Beach,bor_1,bor_1,POINT (147.425018 -43.142509)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.231,231,2015-12-19T17:40:00,-43.1284,147.4142,Boronia_Beach,bor_1,bor_1,POINT (147.41423 -43.12838)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.232,232,2015-12-19T17:45:00,-43.1277,147.4126,Boronia_Beach,bor_1,bor_1,POINT (147.412628 -43.127663)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.233,233,2015-12-19T17:49:00,-43.1271,147.4117,Boronia_Beach,bor_1,bor_1,POINT (147.411652 -43.12709)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.234,234,2015-12-19T17:51:00,-43.127,147.4114,Boronia_Beach,bor_1,bor_1,POINT (147.411362 -43.126957)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.235,235,2015-12-19T17:56:00,-43.1264,147.4108,Boronia_Beach,bor_1,bor_1,POINT (147.410812 -43.126369)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.236,236,2015-12-19T17:58:00,-43.1265,147.4108,Boronia_Beach,bor_1,bor_1,POINT (147.410751 -43.126484)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.237,237,2015-12-19T22:37:00,-42.991,147.3325,Boronia_Beach,bor_1,bor_1,POINT (147.332535 -42.991028)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.238,238,2015-12-19T22:38:00,-42.991,147.332,Boronia_Beach,bor_1,bor_1,POINT (147.332001 -42.990963)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.239,239,2015-12-19T22:40:00,-42.9908,147.3315,Boronia_Beach,bor_1,bor_1,POINT (147.331512 -42.990799)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.240,240,2015-12-19T22:41:00,-42.9904,147.3307,Boronia_Beach,bor_1,bor_1,POINT (147.330734 -42.99044)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.241,241,2015-12-19T22:43:00,-42.9897,147.3297,Boronia_Beach,bor_1,bor_1,POINT (147.329666 -42.989719)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.242,242,2015-12-19T03:27:00,-42.9899,147.3295,Boronia_Beach,bor_2,bor_2,POINT (147.329498 -42.989872)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.243,243,2015-12-19T03:29:00,-42.9901,147.3311,Boronia_Beach,bor_2,bor_2,POINT (147.331116 -42.990128)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.244,244,2015-12-19T03:31:00,-42.9912,147.3331,Boronia_Beach,bor_2,bor_2,POINT (147.33313 -42.99118)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.245,245,2015-12-19T03:32:00,-42.9922,147.3346,Boronia_Beach,bor_2,bor_2,POINT (147.334641 -42.992168)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.246,246,2015-12-19T03:41:00,-42.9962,147.3418,Boronia_Beach,bor_2,bor_2,POINT (147.341812 -42.996201)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.247,247,2015-12-19T03:43:00,-42.997,147.343,Boronia_Beach,bor_2,bor_2,POINT (147.342972 -42.997047)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.248,248,2015-12-19T03:45:00,-42.9976,147.3434,Boronia_Beach,bor_2,bor_2,POINT (147.343369 -42.997555)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.249,249,2015-12-19T03:47:00,-42.9981,147.3436,Boronia_Beach,bor_2,bor_2,POINT (147.343628 -42.998127)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.250,250,2015-12-19T03:49:00,-42.9985,147.3439,Boronia_Beach,bor_2,bor_2,POINT (147.343903 -42.998547)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.251,251,2015-12-19T03:51:00,-42.9992,147.3442,Boronia_Beach,bor_2,bor_2,POINT (147.344208 -42.999168)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.252,252,2015-12-19T03:53:00,-42.9998,147.3445,Boronia_Beach,bor_2,bor_2,POINT (147.344467 -42.999836)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.253,253,2015-12-19T03:55:00,-43.0005,147.3448,Boronia_Beach,bor_2,bor_2,POINT (147.344788 -43.000481)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.254,254,2015-12-19T03:58:00,-43.001,147.3448,Boronia_Beach,bor_2,bor_2,POINT (147.344818 -43.001015)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.255,255,2015-12-19T04:01:00,-43.0016,147.3451,Boronia_Beach,bor_2,bor_2,POINT (147.345108 -43.001644)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.256,256,2015-12-19T04:04:00,-43.0026,147.3452,Boronia_Beach,bor_2,bor_2,POINT (147.345154 -43.002563)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.257,257,2015-12-19T04:08:00,-43.0035,147.3451,Boronia_Beach,bor_2,bor_2,POINT (147.345139 -43.003517)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.258,258,2015-12-19T04:11:00,-43.0043,147.3453,Boronia_Beach,bor_2,bor_2,POINT (147.345306 -43.004295)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.259,259,2015-12-19T04:14:00,-43.0052,147.3456,Boronia_Beach,bor_2,bor_2,POINT (147.345596 -43.00515)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.260,260,2015-12-19T04:18:00,-43.006,147.346,Boronia_Beach,bor_2,bor_2,POINT (147.346024 -43.006046)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.261,261,2015-12-19T04:20:00,-43.0068,147.3465,Boronia_Beach,bor_2,bor_2,POINT (147.346481 -43.006832)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.262,262,2015-12-19T04:22:00,-43.0073,147.3468,Boronia_Beach,bor_2,bor_2,POINT (147.346802 -43.007267)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.263,263,2015-12-19T04:24:00,-43.0077,147.3471,Boronia_Beach,bor_2,bor_2,POINT (147.347061 -43.007694)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.264,264,2015-12-19T04:25:00,-43.0081,147.3474,Boronia_Beach,bor_2,bor_2,POINT (147.347366 -43.008057)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.265,265,2015-12-19T04:27:00,-43.0085,147.3477,Boronia_Beach,bor_2,bor_2,POINT (147.347672 -43.00845)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.266,266,2015-12-19T04:28:00,-43.0085,147.3483,Boronia_Beach,bor_2,bor_2,POINT (147.348267 -43.008522)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.267,267,2015-12-19T04:30:00,-43.0094,147.3488,Boronia_Beach,bor_2,bor_2,POINT (147.348831 -43.00938)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.268,268,2015-12-19T04:32:00,-43.0101,147.3498,Boronia_Beach,bor_2,bor_2,POINT (147.349762 -43.010082)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.269,269,2015-12-19T04:34:00,-43.011,147.3508,Boronia_Beach,bor_2,bor_2,POINT (147.350845 -43.011002)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.270,270,2015-12-19T04:35:00,-43.0118,147.3516,Boronia_Beach,bor_2,bor_2,POINT (147.351578 -43.011784)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.271,271,2015-12-19T04:37:00,-43.0129,147.3525,Boronia_Beach,bor_2,bor_2,POINT (147.352463 -43.012894)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.272,272,2015-12-19T04:39:00,-43.0143,147.3538,Boronia_Beach,bor_2,bor_2,POINT (147.35376 -43.014278)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.273,273,2015-12-19T04:40:00,-43.0152,147.3542,Boronia_Beach,bor_2,bor_2,POINT (147.354172 -43.015182)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.274,274,2015-12-19T04:42:00,-43.0166,147.3545,Boronia_Beach,bor_2,bor_2,POINT (147.354492 -43.016575)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.275,275,2015-12-19T04:45:00,-43.0189,147.3567,Boronia_Beach,bor_2,bor_2,POINT (147.35672 -43.018936)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.276,276,2015-12-19T04:51:00,-43.0231,147.3596,Boronia_Beach,bor_2,bor_2,POINT (147.359604 -43.02306)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.277,277,2015-12-19T04:52:00,-43.0243,147.3604,Boronia_Beach,bor_2,bor_2,POINT (147.360413 -43.024277)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.278,278,2015-12-19T04:54:00,-43.0259,147.3613,Boronia_Beach,bor_2,bor_2,POINT (147.361313 -43.025902)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.279,279,2015-12-19T04:56:00,-43.0271,147.3624,Boronia_Beach,bor_2,bor_2,POINT (147.362366 -43.027069)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.280,280,2015-12-19T04:59:00,-43.03,147.3648,Boronia_Beach,bor_2,bor_2,POINT (147.364792 -43.029961)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.281,281,2015-12-19T05:01:00,-43.0318,147.3653,Boronia_Beach,bor_2,bor_2,POINT (147.365311 -43.031803)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.282,282,2015-12-19T05:06:00,-43.0356,147.3688,Boronia_Beach,bor_2,bor_2,POINT (147.368805 -43.03561)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.283,283,2015-12-19T05:08:00,-43.0374,147.369,Boronia_Beach,bor_2,bor_2,POINT (147.368958 -43.037434)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.284,284,2015-12-19T05:11:00,-43.0397,147.3709,Boronia_Beach,bor_2,bor_2,POINT (147.370926 -43.0397)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.285,285,2015-12-19T05:16:00,-43.0436,147.3742,Boronia_Beach,bor_2,bor_2,POINT (147.374207 -43.043571)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.286,286,2015-12-19T05:18:00,-43.0456,147.3742,Boronia_Beach,bor_2,bor_2,POINT (147.374237 -43.045609)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.287,287,2015-12-19T05:22:00,-43.0479,147.3759,Boronia_Beach,bor_2,bor_2,POINT (147.375946 -43.047852)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.288,288,2015-12-19T05:23:00,-43.0493,147.3768,Boronia_Beach,bor_2,bor_2,POINT (147.376755 -43.049263)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.289,289,2015-12-19T05:25:00,-43.05,147.3783,Boronia_Beach,bor_2,bor_2,POINT (147.378326 -43.050037)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.290,290,2015-12-19T05:27:00,-43.0509,147.3795,Boronia_Beach,bor_2,bor_2,POINT (147.379456 -43.050922)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.291,291,2015-12-19T05:28:00,-43.0521,147.3804,Boronia_Beach,bor_2,bor_2,POINT (147.380432 -43.052082)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.292,292,2015-12-19T05:30:00,-43.0535,147.3818,Boronia_Beach,bor_2,bor_2,POINT (147.381836 -43.053543)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.293,293,2015-12-19T05:32:00,-43.0543,147.3828,Boronia_Beach,bor_2,bor_2,POINT (147.382813 -43.05434)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.294,294,2015-12-19T05:35:00,-43.0567,147.3849,Boronia_Beach,bor_2,bor_2,POINT (147.384918 -43.056664)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.295,295,2015-12-19T05:37:00,-43.0573,147.3864,Boronia_Beach,bor_2,bor_2,POINT (147.386383 -43.057308)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.296,296,2015-12-19T05:38:00,-43.0584,147.3871,Boronia_Beach,bor_2,bor_2,POINT (147.38707 -43.058437)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.297,297,2015-12-19T05:40:00,-43.0594,147.3888,Boronia_Beach,bor_2,bor_2,POINT (147.38884 -43.05941)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.298,298,2015-12-19T05:42:00,-43.0604,147.3904,Boronia_Beach,bor_2,bor_2,POINT (147.390442 -43.060364)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.299,299,2015-12-19T05:44:00,-43.0613,147.3916,Boronia_Beach,bor_2,bor_2,POINT (147.391586 -43.061344)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.300,300,2015-12-19T05:45:00,-43.0621,147.3929,Boronia_Beach,bor_2,bor_2,POINT (147.392853 -43.062088)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.301,301,2015-12-19T05:49:00,-43.0637,147.395,Boronia_Beach,bor_2,bor_2,POINT (147.395035 -43.063675)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.302,302,2015-12-19T05:50:00,-43.0641,147.3963,Boronia_Beach,bor_2,bor_2,POINT (147.396317 -43.064102)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.303,303,2015-12-19T05:56:00,-43.0667,147.3989,Boronia_Beach,bor_2,bor_2,POINT (147.398911 -43.066677)
OC_LPhillips_LittlePenguin_GPS_tracks_DATA.304,304,2015-12-19T05:59:00,-43.0696,147.4001,Boronia_Beach,bor_2,bor_2,POINT (147.400146 -43.069649)
